ra,dec,id,name,mag,bv
125.0875,20.747778,3264,HR3264,5.83,1.13
124.5725,-35.451667,3266,HR3266,5.58,1.24
125.13375,24.022222,3268, 19Lam Cnc,5.98,-0.03
124.63875,-36.659444,3270,HR3270,4.45,0.22
125.70875,43.188056,3275, 31    Lyn,4.25,1.55
125.952083,53.219722,3277,HR3277,5.51,0.11
125.338333,-20.079167,3279,HR3279,5.58,0.77
124.57875,-65.613333,3280,HR3280,5.07,1.15
125.4775,-17.586389,3281,HR3281,5.75,1.05
125.345833,-33.054444,3282,HR3282,4.83,1.45
125.3375,-36.484444,3283,HR3283,5.2,-0.19
125.840833,18.332222,3284, 20    Cnc,5.95,0.17
125.725,-7.543333,3288,HR3288,5.96,1.67
125.707917,-26.348056,3291,HR3291,5.9,0.37
125.3,-57.973056,3293,HR3293,5.97,-0.09
125.631667,-48.490278,3294,HR3294,4.82,-0.15
126.145833,-3.751111,3297,  1    Hya,5.61,0.46
125.73,-52.123889,3300,HR3300,5.85,0.01
124.954167,-71.515,3301,   Kap1Vol,5.37,-0.06
125.002917,-71.505278,3302,   Kap2Vol,5.65,-0.1
127.4425,67.2975,3303,HR3303,5.88,0.97
126.615417,27.893611,3304, 22Phi1Cnc,5.57,1.4
126.397917,2.102222,3305,HR3305,5.73,1.53
126.478333,7.564444,3306,HR3306,5.13,0.94
125.628333,-59.509722,3307,   Eps Car,1.86,1.28
126.229583,-23.153611,3308,HR3308,5.68,0.06
126.415,-3.906389,3314,HR3314,3.9,-0.02
126.265417,-24.046111,3315,HR3315,5.28,1.48
124.631667,-76.919722,3318,   Alp Cha,4.07,0.39
126.682917,12.654444,3319, 27    Cnc,5.5,1.6
126.481667,-14.929722,3320,HR3320,5.98,0.17
126.613333,-3.9875,3321,  2    Hya,5.59,0.22
126.238333,-42.769444,3322,HR3322,5.98,-0.17
127.56625,60.718056,3323,  1Omi UMa,3.36,0.84
126.674583,-12.534444,3324,HR3324,5.54,1.19
126.46625,-42.153333,3326,HR3326,5.47,-0.15
126.379167,-51.728056,3330,HR3330,5.17,-0.16
127.155417,14.210833,3333, 29    Cnc,5.95,0.19
125.518333,-73.4,3334,   Eta Vol,5.29,0.01
125.160417,-77.484444,3340,   The Cha,4.35,1.16
127.212083,-9.748333,3342,HR3342,6.0,0.42
126.997083,-35.113889,3343,HR3343,5.75,-0.15
126.465,-64.600833,3346,HR3346,5.97,0.96
126.434167,-66.136944,3347,   Bet Vol,3.77,1.13
126.902083,-53.088611,3350,HR3350,5.09,0.25
128.650833,65.145,3354,  2    UMa,5.47,0.18
127.877083,24.081111,3355, 30Ups1Cnc,5.75,0.28
127.281667,-44.160556,3356,HR3356,5.79,-0.16
127.89875,18.094444,3357, 31The Cnc,5.35,1.56
127.269583,-47.929167,3358,HR3358,5.33,-0.14
127.365,-44.725,3359,HR3359,4.99,-0.16
128.229167,38.016389,3360,HR3360,5.9,1.11
127.619167,-32.159444,3362,HR3362,5.65,1.49
127.44,-46.331944,3363,HR3363,5.99,-0.15
128.177083,20.441111,3366, 33Eta Cnc,5.33,1.25
127.87875,-19.5775,3367,HR3367,5.42,-0.06
126.820417,-70.093333,3370,HR3370,5.53,-0.03
128.6825,36.419444,3377, 33    Lyn,5.78,0.04
128.43125,4.756667,3378,HR3378,5.87,1.07
128.506667,-2.151667,3383,HR3383,5.81,0.0
128.02,-53.212222,3386,HR3386,5.69,0.58
128.409583,-38.848889,3389,HR3389,5.96,-0.14
129.79875,65.020833,3391,  3Pi 1UMa,5.64,0.62
126.0825,-80.914167,3393,HR3393,5.69,1.02
128.9625,6.62,3395,HR3395,5.99,0.52
128.8675,-7.982222,3398,  3    Hya,5.72,-0.03
129.5925,53.401389,3400,HR3400,5.66,0.96
128.87,-26.843611,3402,HR3402,5.96,0.37
130.053333,64.327778,3403,  4Pi 2UMa,4.6,1.17
129.274167,9.655556,3406, 36    Cnc,5.88,0.09
128.681667,-49.944167,3407,HR3407,5.01,1.33
129.823333,52.711667,3408,HR3408,5.91,1.17
129.579167,32.801944,3409,HR3409,5.94,1.12
129.414167,5.703611,3410,  4Del Hya,4.16,0.0
128.967083,-50.97,3413,HR3413,5.8,-0.13
128.831667,-58.009167,3414,HR3414,4.86,1.0
128.814167,-58.225,3415,HR3415,5.26,-0.14
129.689167,3.341389,3418,  5Sig Hya,4.44,1.21
129.4675,-26.255,3420,   Eta Pyx,5.27,-0.04
130.254583,45.833889,3422, 34    Lyn,5.37,0.99
129.41125,-42.989167,3426,HR3426,4.14,0.11
129.783333,-22.661944,3430,HR3430,5.05,0.73
130.00625,-12.475278,3431,  6    Hya,4.98,1.42
129.328333,-62.853611,3432,HR3432,5.47,1.02
129.927083,-29.561111,3433,   Zet Pyx,4.89,0.9
130.025833,-35.308333,3438,   Bet Pyx,3.97,0.94
130.080417,-40.264167,3439,HR3439,5.2,-0.01
129.849167,-53.439722,3440,HR3440,5.48,-0.16
130.430417,-15.943333,3441,  9    Hya,4.88,1.06
129.99,-53.055,3442,HR3442,5.19,-0.14
130.147083,-45.191389,3444,HR3444,5.71,1.65
130.156667,-46.648889,3445,HR3445,3.84,0.71
130.073333,-52.921944,3447,HR3447,3.62,-0.18
130.0725,-53.015278,3448,HR3448,5.61,-0.14
130.82125,21.468611,3449, 43Gam Cnc,4.66,0.02
130.80125,12.680833,3450, 45    Cnc,5.64,0.39
130.304583,-47.316944,3452,HR3452,4.77,0.12
130.272083,-48.9225,3453,HR3453,5.9,-0.21
130.80625,3.398611,3454,  7Eta Hya,4.3,-0.2
130.487083,-45.410833,3456,HR3456,5.23,0.21
130.154167,-59.761111,3457,HR3457,4.33,-0.11
130.918333,-7.233611,3459,HR3459,4.62,0.84
129.771667,-70.386944,3460,   The Vol,5.2,0.01
131.17125,18.154167,3461, 47Del Cnc,3.94,1.08
130.566667,-48.099167,3462,HR3462,5.51,-0.18
131.1875,10.081667,3465, 49    Cnc,5.66,-0.11
130.57875,-53.1,3466,HR3466,5.52,-0.15
130.60625,-53.113889,3467,HR3467,4.86,-0.17
130.897917,-33.186389,3468,   Alp Pyx,3.68,-0.18
131.674167,28.76,3475, 48Iot Cnc,4.02,1.01
130.917917,-49.822778,3476,HR3476,5.16,-0.2
131.1,-42.649167,3477,HR3477,4.07,0.87
131.510417,-2.048889,3478,HR3478,5.7,1.1
131.21625,-37.147222,3479,HR3479,5.76,-0.15
131.733333,12.11,3481, 50    Cnc,5.87,0.11
131.694167,6.418889,3482, 11Eps Hya,3.38,0.68
131.59375,-13.547778,3484, 12    Hya,4.32,0.9
131.175833,-54.708333,3485,   Del Vel,1.96,0.04
131.8125,-1.897222,3486,HR3486,5.29,0.04
131.507083,-46.041667,3487,HR3487,3.91,0.0
132.108333,5.837778,3492, 13Rho Hya,4.36,-0.04
131.6275,-45.912778,3494,HR3494,5.46,0.27
131.82875,-46.155556,3496,HR3496,5.75,0.56
131.677083,-56.769722,3498,HR3498,4.49,-0.17
132.340417,-3.443056,3500, 14    Hya,5.31,-0.09
130.33125,-78.963333,3502,   Eta Cha,5.47,-0.1
133.344167,61.962222,3505,  5    UMa,5.73,0.28
132.986667,43.726667,3508, 35    Lyn,5.15,0.98
133.048333,45.3125,3509,HR3509,5.99,1.26
133.041667,42.0025,3511,HR3511,5.99,1.25
132.464583,-32.780556,3512,HR3512,5.21,0.87
132.509167,-29.463056,3513,HR3513,5.87,0.95
132.413333,-40.320556,3514,HR3514,5.48,0.06
132.632917,-27.71,3518,   Gam Pyx,4.01,1.27
133.144167,32.474167,3519, 51Sig1Cnc,5.66,0.22
132.44875,-45.308056,3520,HR3520,4.93,0.05
133.149167,28.330833,3522, 55Rho1Cnc,5.95,0.87
132.89375,-7.177222,3523, 15    Hya,5.54,0.15
132.5875,-42.09,3525,HR3525,6.0,-0.1
132.639583,-46.529167,3527,HR3527,5.1,-0.21
134.15625,64.603889,3531,  6    UMa,5.58,0.86
133.56125,30.579444,3532, 57    Cnc,5.39,1.05
133.2,-38.724167,3535,HR3535,5.82,1.5
132.9025,-57.633611,3536,HR3536,5.59,-0.11
132.645,-66.793056,3537,HR3537,5.35,0.42
133.574583,-5.434444,3538,HR3538,6.0,0.67
133.160833,-48.359167,3539,HR3539,5.91,-0.15
133.915417,27.9275,3540, 58Rho2Cnc,5.22,1.0
131.48,-79.504444,3543,HR3543,5.79,1.6
134.208333,45.631944,3545,HR3545,5.74,1.09
134.127083,40.201667,3546,HR3546,5.89,0.35
133.848333,5.945556,3547, 16Zet Hya,3.11,1.0
133.981667,11.626111,3550, 60    Cnc,5.41,1.46
133.46125,-47.520833,3551,HR3551,5.33,0.26
133.801667,-18.241389,3554,HR3554,5.75,1.32
134.235833,32.910278,3555, 59Sig2Cnc,5.45,0.12
133.88125,-27.681944,3556,   Del Pyx,4.89,0.11
133.452917,-60.354167,3560,HR3560,5.78,-0.08
134.312083,15.322778,3561, 62Omi1Cnc,5.2,0.15
134.142083,-16.709444,3564,HR3564,5.96,1.54
134.396667,15.581389,3565, 63Omi2Cnc,5.67,0.2
134.801667,48.041667,3569,  9Iot UMa,3.14,0.19
133.799583,-54.965556,3570,HR3570,5.71,0.48
133.761667,-60.644722,3571,HR3571,3.84,-0.1
134.621667,11.857778,3572, 65Alp Cnc,4.25,0.14
134.080833,-52.723611,3574,HR3574,4.69,-0.12
134.885833,32.418611,3575, 64Sig3Cnc,5.2,0.93
135.63625,67.629722,3576,  8Rho UMa,4.76,1.53
134.682917,-16.132778,3578,HR3578,5.86,0.53
135.16,41.782778,3579,HR3579,3.97,0.44
134.243333,-59.229444,3582,HR3582,4.92,-0.19
134.4825,-48.573333,3583,HR3583,5.87,1.07
135.350417,32.2525,3587, 66    Cnc,5.82,0.0
134.717917,-47.234722,3588,HR3588,5.18,0.25
135.0225,-41.253889,3591,HR3591,4.45,0.65
136.001667,54.283889,3592,HR3592,5.75,0.02
135.90625,47.156667,3594, 12Kap UMa,3.6,0.0
135.684583,24.452778,3595, 69Nu  Cnc,5.45,-0.04
135.491667,-0.482778,3596,HR3596,5.67,1.15
134.850417,-59.083611,3598,HR3598,5.16,0.42
135.686667,7.298056,3599,HR3599,5.85,1.11
135.336667,-41.864444,3600,HR3600,5.55,-0.14
136.350417,48.530278,3603,HR3603,5.95,0.45
135.190417,-60.963889,3604,HR3604,5.79,1.21
135.435833,-52.188333,3605,HR3605,5.23,-0.12
137.098333,66.873333,3609, 11Sig1UMa,5.14,1.51
135.285417,-68.683889,3610,HR3610,5.88,1.63
136.6325,38.452222,3612,HR3612,4.56,1.04
136.493333,5.092222,3613, 18Ome Hya,4.97,1.22
136.03875,-47.097778,3614,HR3614,3.75,1.2
135.611667,-66.396111,3615,   Alp Vol,4.0,0.14
137.596667,67.134722,3616, 13Sig2UMa,4.8,0.49
137.217917,51.604722,3619, 15    UMa,4.48,0.27
137.000417,29.654167,3621, 72Tau Cnc,5.43,0.89
136.936667,10.668056,3623, 76Kap Cnc,5.24,-0.11
137.729583,63.513611,3624, 14Tau UMa,4.67,0.35
137.212917,33.882222,3625,HR3625,5.93,0.6
137.197083,26.629167,3626, 75    Cnc,5.98,0.66
137.339583,22.045556,3627, 77Xi  Cnc,5.14,0.97
137.012083,-25.858333,3628,   Kap Pyx,4.58,1.59
137.175833,-8.589444,3630, 19    Hya,5.6,-0.06
136.999167,-43.4325,3634,   Lam Vel,2.21,1.66
137.297917,-12.357778,3636,HR3636,5.77,0.94
137.267917,-18.328611,3638,HR3638,5.73,0.0
137.66125,30.963056,3639,HR3639,5.95,1.67
137.397917,-8.787778,3641, 20    Hya,5.46,1.01
136.409583,-70.538889,3642,HR3642,4.71,-0.15
136.286667,-72.602778,3643,HR3643,4.48,0.61
137.485,-30.365278,3644,   Eps Pyx,5.59,0.19
138.969167,72.946111,3645,HR3645,5.96,0.18
138.585833,61.423333,3648, 16    UMa,5.13,0.58
138.450833,43.217778,3652, 36    Lyn,5.32,-0.14
137.994583,-19.747778,3653,HR3653,5.73,0.98
137.768333,-44.868056,3654,HR3654,5.0,0.23
137.920833,-39.258889,3656,HR3656,6.0,-0.11
137.888333,-46.583889,3658,HR3658,5.79,-0.21
137.741667,-58.966944,3659,HR3659,3.44,-0.19
138.957917,56.741389,3660, 17    UMa,5.27,1.56
138.1275,-43.613611,3661,HR3661,5.57,-0.11
139.047083,54.021944,3662, 18    UMa,4.83,0.19
137.819167,-62.317222,3663,HR3663,3.97,-0.18
138.809583,34.633611,3664,HR3664,5.97,0.86
138.59125,2.314167,3665, 22The Hya,3.88,-0.06
138.8075,14.941389,3669, 82Pi 2Cnc,5.34,1.32
138.39375,-47.338611,3670,HR3670,5.92,-0.05
138.534167,-44.145833,3672,HR3672,5.85,-0.12
138.231667,-59.414444,3673,HR3673,5.54,0.85
138.602083,-43.2275,3674,HR3674,5.25,-0.14
139.38,46.817222,3676,HR3676,5.97,0.04
138.738333,-37.6025,3677,HR3677,5.86,0.83
134.17125,-85.663056,3678,   Zet Oct,5.42,0.31
138.575,-55.569722,3679,HR3679,5.27,0.99
139.17375,-6.353056,3681, 23    Hya,5.24,1.17
138.902917,-38.57,3682,HR3682,4.94,1.11
139.172083,-8.744722,3683, 24    Hya,5.47,-0.09
138.937917,-37.413333,3684,HR3684,4.62,0.45
138.3,-69.717222,3685,   Bet Car,1.68,0.0
139.608333,35.364167,3686,HR3686,5.75,
139.28125,-14.573611,3687,HR3687,5.84,1.06
139.71125,36.8025,3690, 38    Lyn,3.82,0.06
139.09625,-44.265833,3692,HR3692,5.12,1.67
139.238333,-39.401389,3694,HR3694,5.33,1.17
139.050833,-57.541389,3696,HR3696,4.34,1.63
140.430417,56.699167,3698,HR3698,5.47,1.61
139.2725,-59.275278,3699,   Iot Car,2.25,0.18
139.524167,-51.051111,3703,HR3703,5.26,-0.07
139.888333,-15.834444,3704,HR3704,5.78,1.29
140.26375,34.3925,3705, 40Alp Lyn,3.13,1.55
139.943333,-11.975,3706, 26    Hya,4.79,0.93
139.675833,-51.560556,3708,HR3708,5.87,0.54
140.120833,-9.555833,3709, 27    Hya,4.8,0.93
139.321667,-68.689444,3712,HR3712,5.39,0.42
140.373333,-25.965556,3718,   The Pyx,4.72,1.63
139.355833,-74.894444,3720,HR3720,5.29,0.02
139.364167,-74.734722,3721,HR3721,5.86,-0.02
140.462083,-42.195,3726,HR3726,5.58,1.63
140.236667,-62.404722,3728,HR3728,4.81,0.94
140.6,-46.0475,3730,HR3730,5.75,0.92
141.16375,26.182222,3731,  1Kap Leo,4.46,1.23
140.458333,-55.515,3732,HR3732,5.63,0.19
140.80125,-28.833889,3733,   Lam Pyx,4.69,0.92
140.528333,-55.010833,3734,   Kap Vel,2.5,-0.18
141.35,-5.1175,3738, 28    Hya,5.59,1.52
141.02375,-61.648889,3742,HR3742,5.99,1.06
142.166667,45.601389,3743,HR3743,5.41,0.98
141.896667,-8.658611,3748, 30Alp Hya,1.98,1.44
141.826667,-22.343889,3749,HR3749,4.69,1.14
141.945,-6.071111,3750,HR3750,5.38,0.64
144.271667,81.326389,3751,HR3751,4.29,1.48
141.362917,-61.950278,3752,HR3752,5.77,0.15
141.575417,-53.379167,3753,HR3753,5.11,-0.11
142.114583,9.056667,3754,  2Ome Leo,5.41,0.6
142.121667,8.188333,3755,  3    Leo,5.71,1.04
142.882083,63.061944,3757, 23    UMa,3.67,0.33
142.287083,-2.768889,3759, 31Tau1Hya,4.6,0.46
142.3025,-20.748611,3763,HR3763,5.66,1.6
142.68,33.655556,3764,  7    LMi,5.85,1.05
142.31125,-35.951389,3765,   Eps Ant,4.51,1.44
143.723333,72.205556,3768, 22    UMa,5.72,0.48
142.885,35.103056,3769,  8    LMi,5.37,1.53
142.477083,-26.589722,3770,HR3770,5.48,1.36
143.620417,69.830278,3771, 24    UMa,4.56,0.77
142.594167,-15.577222,3772,HR3772,5.85,1.2
142.93,22.968056,3773,  4Lam Leo,4.31,1.54
143.214167,51.677222,3775, 25The UMa,3.17,0.46
142.195833,-62.273056,3776,HR3776,5.92,1.1
141.776667,-71.602222,3777,HR3777,5.47,1.08
142.99,9.715833,3779,  6    Leo,5.07,1.37
142.98625,11.299722,3782,  5Xi  Leo,4.97,1.05
142.1275,-66.701944,3783,HR3783,5.91,0.01
142.521667,-51.517222,3784,HR3784,5.45,-0.1
142.675,-40.466667,3786,   Psi Vel,3.6,0.36
142.995417,-1.185,3787, 32Tau2Hya,4.57,0.1
142.884167,-31.871944,3789,   Zet2Ant,5.93,0.26
142.887083,-35.715,3790,HR3790,5.87,1.29
142.5975,-58.361667,3793,HR3793,5.88,1.7
141.037917,-80.786944,3795,   Iot Cha,5.36,0.45
143.085,-19.400278,3796,HR3796,5.74,0.14
143.70625,52.051389,3799, 26    UMa,4.5,0.01
143.555833,36.3975,3800, 10    LMi,4.55,0.92
143.2325,-13.516944,3802,HR3802,5.94,1.5
142.805417,-57.034444,3803,HR3803,3.13,1.55
143.080417,-40.649444,3807,HR3807,5.35,0.9
143.302083,-21.115833,3808,HR3808,5.01,1.02
143.765833,39.621389,3809,HR3809,4.81,0.99
143.359167,-22.863889,3810,HR3810,5.91,0.02
143.63625,-5.915,3814, 33    Hya,5.56,1.16
143.915,35.810278,3815, 11    LMi,5.41,0.77
143.435417,-49.005,3817,HR3817,5.12,-0.12
143.536667,-51.255278,3819,HR3819,5.01,-0.18
144.17875,31.161667,3820,HR3820,5.56,1.59
142.90125,-73.080833,3821,HR3821,5.47,1.56
144.86625,67.272222,3824,HR3824,5.94,1.52
143.61125,-59.229444,3825,HR3825,4.08,0.01
144.260833,16.437778,3826,  8    Leo,5.69,1.25
144.302917,6.835833,3827, 10    Leo,5.0,1.05
144.590417,40.239722,3829, 42    Lyn,5.25,0.22
144.250833,-25.296667,3830,HR3830,5.7,1.12
144.29125,-32.178611,3833,HR3833,5.63,1.02
144.61375,4.649167,3834,HR3834,4.68,1.32
144.367917,-36.095833,3835,HR3835,5.98,1.12
144.206667,-49.355278,3836,HR3836,4.35,0.17
145.561667,69.2375,3838,HR3838,5.69,1.14
145.738333,72.2525,3839, 27    UMa,5.17,1.04
144.30125,-53.668611,3840,HR3840,5.45,0.15
144.50625,-43.191111,3842,HR3842,5.5,1.0
144.964167,-1.142778,3845, 35Iot Hya,3.91,1.32
145.076667,-14.332222,3849, 38Kap Hya,5.06,-0.15
145.396667,31.278056,3850,HR3850,5.89,1.6
145.50125,39.757778,3851, 43    Lyn,5.62,0.95
145.2875,9.892222,3852, 14Omi Leo,3.52,0.49
144.8375,-61.328056,3856,HR3856,4.52,-0.07
145.320833,-23.591667,3858,HR3858,4.77,-0.12
143.471667,-80.941389,3860,   Zet Cha,5.11,-0.14
145.88875,29.974444,3861, 15    Leo,5.64,0.12
145.56,-23.915556,3862,HR3862,4.94,0.53
145.177083,-57.983611,3863,HR3863,5.32,0.2
145.259167,-57.259722,3864,HR3864,5.8,1.09
145.932917,14.021667,3866, 16Psi Leo,5.35,1.63
145.449167,-55.214167,3868,HR3868,6.0,-0.13
146.632083,57.128056,3870,HR3870,5.2,1.62
146.050417,-27.769444,3871,   The Ant,4.79,0.51
146.462917,23.774167,3873, 17Eps Leo,2.98,0.8
145.925833,-53.891667,3875,HR3875,5.56,-0.04
146.541667,6.708611,3876,HR3876,5.79,1.64
146.597083,11.81,3877, 18    Leo,5.63,1.49
146.598333,1.785556,3879,HR3879,5.65,0.34
147.1475,46.021111,3881,HR3881,5.09,0.62
146.311667,-62.507778,3884,HR3884,3.69,1.22
146.626667,-44.755,3886,HR3886,5.55,-0.18
147.7475,59.038611,3888, 29Ups UMa,3.8,0.29
146.775417,-65.071944,3890,   Ups Car,3.01,0.28
147.367083,-37.186389,3892,HR3892,5.97,1.24
148.026667,54.064444,3894, 30Phi UMa,4.59,0.03
147.487917,-45.732778,3898,HR3898,5.08,-0.1
147.970833,24.395278,3900, 22    Leo,5.32,0.23
146.585833,-76.776111,3902,   Nu  Cha,5.45,0.89
147.869583,-14.846667,3903, 39Ups1Hya,4.12,0.92
147.675,-46.934444,3904,HR3904,5.73,1.08
148.190833,26.006944,3905, 24Mu  Leo,3.88,1.22
148.126667,-8.105,3909,  8Gam Sex,5.05,0.04
147.8325,-46.193889,3910,HR3910,5.62,1.17
147.92,-46.547778,3912,HR3912,4.58,1.2
147.800417,-59.425833,3913,HR3913,5.79,1.36
147.732083,-62.745278,3914,HR3914,5.57,1.32
148.42875,5.958333,3915,HR3915,5.95,1.66
148.929167,49.82,3917, 31    UMa,5.27,0.07
149.595,72.879444,3918,HR3918,5.83,1.14
148.55125,-25.9325,3919,HR3919,4.88,1.23
149.306667,57.418333,3922,HR3922,5.93,0.89
148.7175,-19.009444,3923,HR3923,4.94,1.57
148.459167,-51.146944,3924,HR3924,5.93,-0.15
148.573333,-45.283889,3925,HR3925,5.71,-0.11
149.108333,8.933056,3926,HR3926,5.85,1.13
148.71375,-50.243889,3927,HR3927,5.72,-0.01
149.42125,41.055556,3928, 19    LMi,5.14,0.46
149.147917,-33.418611,3932,HR3932,5.84,1.2
149.555833,12.444722,3937, 27Nu  Leo,5.26,-0.04
149.965417,56.811944,3939,HR3939,5.48,1.46
149.215833,-54.567778,3940,   Phi Vel,3.54,-0.08
149.900833,29.645278,3942,HR3942,5.73,1.06
149.717917,-35.891111,3947,   Eta Ant,5.23,0.31
150.053333,8.044167,3950, 29Pi  Leo,4.7,1.6
150.252917,31.923611,3951, 20    LMi,5.36,0.66
150.70375,21.949167,3952,HR3952,5.66,-0.19
151.15125,53.891667,3954,HR3954,5.74,0.48
150.5,-60.420833,3960,HR3960,5.94,0.26
151.012083,-18.101667,3963,HR3963,5.86,-0.06
151.0875,-24.285556,3965,HR3965,5.7,0.3
151.28125,-13.064722,3970, 40Ups2Hya,4.6,-0.09
151.8575,35.244722,3974, 21    LMi,4.48,0.18
151.833333,16.762778,3975, 30Eta Leo,3.52,-0.03
151.547083,-47.37,3976,HR3976,5.08,0.88
151.789583,-17.141667,3977,HR3977,5.6,1.5
151.97625,9.9975,3980, 31    Leo,4.37,1.45
151.984583,-0.371667,3981, 15Alp Sex,4.49,-0.04
152.092917,11.967222,3982, 32Alp Leo,1.35,-0.11
150.182083,-82.214722,3983,   Mu 1Cha,5.52,0.03
152.53125,-8.408333,3989, 17    Sex,5.91,0.02
152.234583,-51.811111,3990,HR3990,4.86,-0.12
152.524583,-12.816111,3991,HR3991,5.31,0.36
152.803333,37.401944,3993,HR3993,5.85,1.29
152.647083,-12.354167,3994, 41Lam Hya,3.61,1.01
152.1775,-65.815278,3995,HR3995,5.28,0.98
152.7325,-8.418333,3996, 18    Sex,5.65,1.3
152.34125,-61.549167,3999,HR3999,5.6,1.6
152.657917,-41.715,4001,HR4001,5.98,1.24
152.377083,-68.683333,4002,HR4002,5.81,0.02
153.20125,4.614722,4004, 19    Sex,5.77,1.18
152.94375,-58.060556,4009,HR4009,5.72,-0.08
153.44125,-40.345833,4015,HR4015,5.9,1.21
153.345,-51.233333,4017,HR4017,5.28,0.25
153.366667,-51.756111,4020,HR4020,5.78,0.14
153.684167,-42.121944,4023,HR4023,3.85,0.05
154.06,29.310556,4024, 23    LMi,5.35,0.01
153.3775,-66.373056,4025,HR4025,5.16,0.21
154.508333,65.108333,4026, 32    UMa,5.82,0.12
154.134583,23.503056,4030, 35    Leo,5.97,0.67
154.1725,23.417222,4031, 36Zet Leo,3.44,0.31
154.174583,25.371389,4032,HR4032,5.84,1.2
154.274167,42.914444,4033, 33Lam UMa,3.45,0.03
154.169583,13.728333,4035, 37    Leo,5.41,1.61
153.88125,-43.1125,4036,HR4036,5.6,1.52
153.434167,-70.038056,4037,   Ome Car,3.32,-0.08
154.310833,23.106111,4039, 39    Leo,5.82,0.5
154.4075,-8.068889,4042, 22Eps Sex,5.24,0.31
154.861667,48.396944,4046,HR4046,6.0,1.02
155.264167,68.7475,4047,HR4047,5.96,0.2
154.531667,-28.991944,4049,HR4049,5.34,0.24
154.270833,-61.332222,4050,HR4050,3.4,1.54
155.13,54.216944,4052,HR4052,6.0,1.13
154.93375,19.470833,4054, 40    Leo,4.79,0.45
154.82,-12.528056,4055,HR4055,6.0,0.26
154.6175,-41.668333,4056,HR4056,5.96,-0.06
154.992917,19.841667,4057, 41Gam1Leo,2.61,1.15
154.994167,19.840556,4058, 41Gam2Leo,3.8,
154.656667,-56.11,4061,HR4061,5.81,0.48
157.422917,84.252222,4062,HR4062,5.5,
154.903333,-55.029444,4063,HR4063,4.57,1.62
154.77,-64.676389,4065,HR4065,5.67,0.05
155.069583,-47.699167,4066,HR4066,5.65,1.67
155.54375,41.229444,4067,HR4067,5.76,0.54
155.582083,41.499444,4069, 34Mu  UMa,3.05,1.59
156.032917,65.566389,4072,HR4072,4.97,-0.06
155.228333,-56.043056,4074,HR4074,4.5,-0.12
155.77625,33.908056,4075, 27    LMi,5.9,0.14
155.581667,-41.65,4080,HR4080,4.83,1.12
156.035833,33.718611,4081, 28    LMi,5.5,1.18
155.860417,-4.074167,4082, 25    Sex,5.97,-0.1
157.769167,82.558611,4084,HR4084,5.26,0.37
155.872083,-38.01,4086,HR4086,5.33,0.25
156.313333,8.784722,4088, 44    Leo,5.61,1.62
155.742083,-66.901667,4089,HR4089,4.99,-0.13
156.47875,33.796111,4090, 30    LMi,4.74,0.25
156.434583,-7.059722,4092,HR4092,5.57,1.52
156.5225,-16.836389,4094, 42Mu  Hya,3.81,1.48
156.2475,-58.576389,4095,HR4095,5.95,0.32
156.970833,36.707222,4100, 31Bet LMi,4.21,0.9
156.09875,-74.031667,4102,HR4102,4.0,0.35
156.787917,-31.067778,4104,   Alp Ant,4.25,1.45
156.704167,-54.8775,4107,HR4107,5.58,1.56
156.851667,-57.638889,4110,HR4110,4.66,0.51
157.656667,55.980556,4112, 36    UMa,4.84,0.52
157.526667,38.925278,4113, 32    LMi,5.77,0.08
156.969583,-58.739444,4114,HR4114,3.82,0.31
157.369583,-2.739167,4116, 29Del Sex,5.21,-0.06
157.370833,-29.663611,4117,HR4117,5.58,1.42
157.3975,-30.607222,4118,   Del Ant,5.56,-0.04
157.572917,-0.636944,4119, 30Bet Sex,5.09,-0.14
157.219167,-64.172222,4120,HR4120,5.29,1.86
157.749167,-13.588333,4123,HR4123,5.58,-0.04
157.964167,32.379444,4124, 33    LMi,5.9,0.11
158.772917,75.713056,4126,HR4126,4.84,0.96
158.049167,14.137222,4127, 46    Leo,5.46,1.68
158.307917,40.425556,4132,HR4132,4.75,0.23
158.202917,9.306667,4133, 47Rho Leo,3.85,-0.14
157.840833,-53.715556,4134,HR4134,4.89,0.5
157.989583,-45.066667,4135,HR4135,5.74,-0.15
158.37875,34.988611,4137, 34    LMi,5.58,0.02
157.58375,-71.993056,4138,HR4138,4.74,0.04
158.14,-44.618889,4139,HR4139,5.91,0.92
158.005833,-61.685278,4140,HR4140,3.32,-0.09
158.790417,57.082778,4141, 37    UMa,5.16,0.34
157.758333,-73.221667,4142,HR4142,4.93,1.68
158.237083,-47.003333,4143,HR4143,5.02,1.04
158.198333,-58.666944,4144,HR4144,6.0,0.32
158.50375,-23.745278,4145, 44    Hya,5.08,1.6
158.7,6.953611,4146, 48    Leo,5.08,0.94
158.759167,8.650278,4148, 49    Leo,5.67,0.05
158.80375,-39.562778,4153,HR4153,5.38,2.88
159.135,-12.230278,4158,HR4158,5.7,0.52
158.897083,-57.557778,4159,HR4159,4.45,1.62
159.307083,-27.4125,4162,HR4162,4.89,1.62
159.388333,-13.384444,4163,HR4163,4.82,2.68
159.084583,-59.564722,4164,HR4164,5.08,1.18
159.77375,53.668333,4165,HR4165,5.52,1.27
159.68,31.976111,4166, 37    LMi,4.71,0.81
159.325417,-48.225833,4167,HR4167,3.84,0.3
159.781667,37.91,4168, 38    LMi,5.85,0.57
